1,Max Harris war kein Mann nur für eine Nacht.
0,Aber Sabrina Tyrell ließ ihn an seinen Grundsätzen zweifeln.
0,"Sie war ihm schon aufgefallen, als sie letzten Dienstag auf Amelia Island ankam."
0,"Es lag nicht daran, dass sie nicht in einer Gruppe reiste, so wie die meisten, die ihren Urlaub in der luxuriösen Ferienanlage auf der Insel verbrachten."
0,"Als sie von der Anlegestelle trat und ihre Füße den Sand berührten, hatte ihr ganzer Körper eine so freimütige Sinneslust ausgestrahlt, dass in Max ein starkes Verlangen erwacht war."
0,Sie waren die letzten fünf Tage nahezu unzertrennlich gewesen.
0,"Zum ersten Mal wollte Max, dass sein Urlaub nicht zu Ende ging."
0,"Insgeheim fragte er sich, ob Sabrina wohl dasselbe empfand, aber er behielt seine Gedanken für sich."
0,Montag früh wurde er bereits wieder in Chicago zurückerwartet.
1,Heute Nacht sah er diese Frau wahrscheinlich zum letzten Mal.
0,"Aber vor seiner Abreise wollte er mehr von Sabrina, als nur ihre verführerischen Lippen zu küssen."
0,"Er wollte sehen, ob die Leidenschaft, die sie beim Segeln an den Tag gelegt hatte, genauso groß war, wie die Leidenschaft, die er sich im Bett von ihr versprach."
0,"Sie glaubte, dass er ein Wirtschaftsprüfer aus Chicago war, was in gewisser Weise auch stimmte."
0,Aber als Finanzvorstand von Harris Resorts kümmerte er sich um mehr als nur um die Buchführung.
0,"Er reiste regelmäßig inkognito zu den Ferienanlagen, die seiner Familie oder anderen Reiseunternehmen gehörten, um die Qualität des Service zu überprüfen."
0,"Das tat er auch in dem Luxusrestaurant, in das er Sabrina eingeladen hatte, um gemeinsam mit ihr seinen letzten Abend zu verbringen - und hoffentlich auch den Rest der Nacht."
0,"„Danke für das Abendessen, Max.“"
0,Sabrina riss ihn aus seinen Gedanken.
0,"„Das ist das Mindeste, was ich tun kann."
0,Schließlich hast du mir all die kleinen technischen Raffinessen beim Segeln beigebracht!“
0,Noch nie zuvor hatte er eine Frau derartig anziehend gefunden.
0,"Sie trug ein eng anliegendes Sommerkleid, das ihre Bräune gut zur Geltung brachte."
0,Ihr Haar war im Nacken zusammengebunden.
0,"Er wollte es lösen, denn es gefiel ihm ausnehmend gut, wenn die braunen Locken offen auf ihre Schulter fielen."
