1,Die Tropen waren wirklich das Letzte.
0,"Es roch nach verrottenden Pflanzen, und die schwüle Luft ließ Rick die Sachen am Leibe kleben."
0,"Dass er sich dem aussetzte und nach einer Frau suchte, die er eigentlich niemals hatte wiedersehen wollen, sagte so einiges über seinen Charakter aus."
0,"Allerdings war er sich nicht sicher, ob er heldenhaft oder masochistisch veranlagt war."
0,"Zusammengekauert im Dschungeldickicht, hielt Rick Callahan den Atem an, als ein Wachposten mit einem Maschinengewehr über der Schulter zur Vorderseite des Gebäudes ging."
0,Schliefen diese Typen eigentlich nie?
0,"Regungslos blieb er sitzen, schließlich wurde er dafür bezahlt, Megan O‘Toole zu befreien."
0,Und zwar gut bezahlt.
0,"Das war der einzige Grund, warum er sich in diesem Höllenloch befand und bereit war, es mit Guerillakämpfern aufzunehmen, die sehr viel besser bewaffnet waren als er."
0,Rick kam geduckt aus seinem Versteck hervor und hastete zur Ecke der windschiefen Hütte.
0,Auf allen vieren kroch er zu dem einzigen Fenster und entdeckte Megan.
0,"Ihr Anblick rief Gefühle in ihm wach, die ihn wie ein Messerstich durchfuhren."
0,Doch darüber nachzudenken hatte er jetzt weder Zeit noch Lust.
0,Er musste einen Job erledigen.
0,Jetzt.
0,Bevor sie beide umgebracht wurden.
0,"Mit gezogener Waffe, den Rücken gegen die Wand gepresst, schaute er vorsichtig über den Fenstersims."
0,"Megan, die Tochter des Multimillionärs Cameron O‘Toole, saß mit verbundenen Augen in der Mitte des Raumes."
0,Man hatte sie gefesselt und geknebelt.
0,"Völlig in sich zusammengesunken kauerte sie auf ihrem Stuhl, und einen Moment lang fürchtete Rick, sie wäre tot."
0,Die Vorstellung schnürte ihm die Kehle zu.
0,Dann bewegte sie sich und hob langsam den Kopf.
0,"Rick konnte hören, wie ihre Entführer vor der Hütte die Schnapsflasche kreisen ließen."
0,Sie hatten allen Grund zur Freude: Gerade hatten sie ihre letzte Forderung an Megans Vater übermittelt.
0,Rick selbst hatte mit ihnen verhandelt.
0,Jetzt schwang er sich über das Fensterbrett und landete geräuschlos im Inneren der Hütte.
0,Nur eine kleine Kerosinlampe auf dem Lehmboden erleuchtete den Raum.
0,"Ziemlich primitiv für Megan, die an Luxus und Hausangestellte gewöhnt war."
0,"Und an einen fürsorglichen Vater, der sie wie seinen Augapfel behütete."
0,"O‘Toole war in seiner Fürsorge so weit gegangen, Rick als Leibwächter seiner Tochter zu feuern, weil der ihrem Zauber erlegen war."
0,Und weil er sich ihretwegen hatte anschießen lassen.
0,"Es war eine Demütigung, die Rick noch immer nicht verwunden hatte."
0,"Er steckte die Waffe weg, schlich zu Megan und legte ihr die Hand auf den Mund, bevor er ihren Kopf an seine Schulter zog."
0,"Sie wehrte sich, sodass er seinen Griff verstärkte."
0,"„Sei still, sonst sind wir beide tot."
0,Verstanden?“
0,"Sie nickte, aber die Spannung wich nicht aus ihrem Körper."
0,"Rick ließ Megan los, löste den Knebel und schnitt die Fesseln durch."
0,"Ohne ihren blutenden Handgelenken in diesem Moment Aufmerksamkeit zu schenken, zog er sie vom Stuhl auf den Boden."
0,Megan riss sich die Augenbinde ab und blinzelte.
0,"„Wenn das hier nur eine Sinnestäuschung ist, wirst du es bitter bereuen“, flüsterte sie mit rauer Stimme."
0,Rick zog die Brauen hoch.
0,"Das klang so gar nicht nach der Megan, an die er sich erinnerte."
0,"„Ich bin echt, keine Sorge."
0,"Kannst du gehen?“, flüsterte er, und sie begegnete seinem Blick und nickte."
0,Alles in allem sah sie eher wütend als verängstigt aus.
0,"Rick hätte viel darum gegeben, zu erfahren, was gerade in ihrem hübschen Köpfchen vor sich ging."
0,"Auf allen vieren, fast Nase an Nase mit ihrem Befreier, musterte Megan die grün-schwarze Kleidung, das mit Tarnfarbe beschmierte Gesicht, und schaute in dunkle, unversöhnlich blickende Augen."
0,"Augen, die ihr vertraut vorkamen."
0,Richard.
0,"Als sie ihm das letzte Mal so nahe gewesen war, hatte er sie geküsst, bis sie vor Verlangen fast verrückt geworden war."
0,"Eine Sekunde lang konnte sie beinahe wieder seine warmen Hände spüren, die über ihren Körper wanderten, sie an Stellen streichelten, die nur von ihm berührt werden wollten."
0,"Sie meinte sogar, sein erotisches Flüstern hören zu können."
0,"Doch mit diesen prickelnden Erinnerungen kehrten auch die Gedanken an den Ärger zurück, dessen Ursache sie gewesen war."
0,"Die Kugel, die er abbekommen hatte, um sie zu retten."
0,"Und obwohl sie geglaubt hatte, ihrem ehemaligen Leibwächter etwas zu bedeuten, hatte er sie einfach sitzen lassen."
0,"„Daddy muss dir einen Haufen Geld zahlen, dass du das hier machst.“"
0,"„Mehr, als er anfangs rausrücken wollte.“"
0,Diese Beleidigung tat weh und verletzte mehr Megans Herz als ihr Ego.
0,"Welcher Summen hatte es wohl bedurft, um Callahan dazu zu bewegen, sie hier in der Wildnis aufzuspüren?"
0,"Und warum hatte ihr Vater ausgerechnet den Mann beauftragt, den er zum Teufel gejagt hatte?"
0,"„Bist du okay?“, flüsterte er."
0,"„Ja, sicher, nur der Service hier lässt ein bisschen zu wünschen übrig“, fuhr sie ihn an."
0,"Sie hätte schwören können, dass seine Lippen sich tatsächlich zu einem Lächeln verzogen."
0,"Nein, das musste eine Täuschung sein."
0,Callahan lächelte nicht.
0,"Obwohl es schwierig war, ihn in der Dunkelheit auszumachen, folgte sie ihm über den Boden kriechend zum Fenster."
0,Wie eine lange schwarze Schlange wand er sich über den Sims und zog sie hinterher.
0,"Eine scharfe Kante schnitt sich in ihre Hüfte, und Megan musste sich auf die Zunge beißen, um nicht aufzustöhnen und womöglich ihre Kidnapper auf sie aufmerksam zu machen."
0,"Die hatten ihre Freude daran gehabt, sie herumzuschubsen, wenn der Neandertaler, den sie ihren Chef nannten, gerade nicht in der Nähe war."
1,"Kaum waren sie draußen, schnappte Rick ihre Hand und rannte mit ihr in den dichten Dschungel hinein."
0,Schon nach wenigen Metern wollten ihre Beine unter ihr nachgeben.
0,„Callahan!
0,Ich habe seit einer Woche auf diesem Stuhl gesessen!“
0,"Ohne innezuhalten, hob Callahan sie hoch, warf sie sich über die Schulter und rannte weiter."
0,"Megans Atem ging so schwer, dass sie kaum darauf achtete, wie Rick mit einem Arm ihre Schenkel umschlungen und eine Hand zwischen ihre Beine geschoben hattte."
0,Sie würde sich nicht beschweren.
0,"Hätte sie auch gar nicht gekonnt, da sie kaum noch Luft bekam."
0,"Rick lief bestimmt einen Kilometer weit, bevor sie Gewehrschüsse hörte."
0,"„Warst wohl eine beliebte Geisel, was?“, murmelte er anklagend und lief noch weitere hundert Meter, bevor er sie so heftig auf die Füße stellte, dass Megans Zähne aufeinanderschlugen."
0,Sie strich sich das Haar aus dem Gesicht.
0,„Und was jetzt?“
0,"Erbost registrierte sie, dass er kaum außer Atem war."
0,„Wir laufen weg.“
0,„Haben wir das nicht eben auch getan?“
0,"„Wenn ich dich tragen muss, sind wir nicht schnell genug.“"
0,Er drehte sie herum und drängte sie vorwärts.
0,"„Lauf, für eine tote Geisel werde ich nicht bezahlt.“"
0,"Gut, dachte sie, dann habe ich wenigstens Chancen, am Leben zu bleiben."
0,"Sie gehorchte und lief so schnell sie konnte, ohne auf ihre schmerzenden Muskeln zu achten."
0,Angst trieb sie voran.
0,"Angst, wieder zurückgeholt zu werden."
0,Angst vor Schlaf- und Nahrungsentzug.
0,Ihre Entführer hatten auf diese Art ihre Spielchen mit ihr getrieben.
0,Rick dagegen würden sie bestimmt foltern.
0,"Blätter von der Größe kleiner Tiere schlugen ihr ins Gesicht, Zweige verhakten sich in ihrer Kleidung."
0,"Sie stolperte, und Rick griff nach ihrem Ellbogen."
0,"„Weiter, verdammt, beweg dich!“"
0,„Ich tu mein Bestes.“
0,„Dein Bestes wird uns noch umbringen.“
0,"Sie waren fünfzig Meter weiter gekommen, als ein ohrenbetäubendes Krachen ertönte."
0,Im Dschungel der Lust 2.
0,"KAPITEL Eine Explosion erschütterte die Erde, und Rick warf sich gegen Megans Rücken."
0,"Zusammen fielen sie auf den Boden, und Megan schnappte nach Luft."
0,"„Hast du dieses Feuerwerk gezündet?“, erkundigte sie sich wütend."
0,„Ja.“
0,"„Und dabei ist dir nicht in den Sinn gekommen, mich vielleicht zu warnen?“"
0,„Nein.
0,Steht nicht im Wie-rette-ich-eine-Prinzessin-Handbuch.“
0,"Rick zuckte zusammen, als er von umherfliegenden Teilen getroffen wurde."
0,"Doch schon im nächsten Augenblick sprang er auf, packte Megan am Hosenbund und zog sie ebenfalls wieder hoch."
0,Die Explosion verschaffte ihnen ein wenig Zeit.
0,"Wie viel, konnte man nie genau vorhersagen."
0,"„Wie ich sehe, haben sich deine Neandertaler-Manieren nicht gebessert.“"
0,"Die Bemerkung erinnerte ihn an Dinge, an die er jetzt nicht denken wollte."
0,"„Das hat dich damals aber auch nicht daran gehindert, dich mir an den Hals zu werfen, oder, Prinzessin?“"
0,"Sie wünschte, er würde aufhören, sie so zu nennen."
0,„Das war einmal.
0,Mein Geschmack hat sich verbessert.“
0,"„Dann kann ich ja als glücklicher Mann sterben“, murmelte er trocken."
0,"„Ich brauche nämlich nicht schon wieder eine Schusswunde, und je eher wir uns wieder trennen, desto länger bleibe ich am Leben.“"
0,"Verletzt bemühte Megan sich, die Fassung wiederzugewinnen, bevor sie sich zu ihm umdrehte."
0,"„Nicht, wenn du dein kostbares Geld haben willst, Callahan."
0,Dann hast du mich am Hals.“
0,Er beugte sich drohend über sie.
0,"„Ich bin deine einzige Möglichkeit, hier herauszukommen."
0,"Das heißt, während der nächsten drei Tage wirst du mich ertragen müssen.“"
0,Sie schluckte.
0,„Tage?“
0,Leider verschaffte ihr entsetzter Blick ihm nicht die erhoffte Befriedigung.
0,"„Wir sind weiter von dem nächsten Ort entfernt, als du denkst.“"
0,Dann lächelte er.
0,Es war ein böses Lächeln.
0,"Das gefällt ihm, dachte Megan."
0,Dass ich ihm ausgeliefert bin und ohne ihn nicht überleben kann.
0,„Vielleicht sollten wir dann weitergehen?“
0,"Mit hölzernen Bewegungen bedeutete sie ihm, voranzugehen."
0,"Rick setzte sich wieder in Bewegung, und Megan blieb direkt hinter ihm."
0,"Ihr blieb ja nichts anderes übrig, selbst wenn sie das Gefühl hatte, bald tot umfallen zu müssen."
0,"Aber sie würde Rick keinen Grund geben zu bedauern, dass er zu ihrer Rettung geeilt war."
0,"Er musste das Geld dringend wollen, sonst hätte er diese Aktion sicher nicht riskiert."
0,Schließlich hatte er ihretwegen schon einmal seinen Job und viel Blut verloren.
0,"Nach dem Vorfall hatte Rick nie versucht, Kontakt mit ihr aufzunehmen, und das konnte sie ihm nicht verzeihen."
0,"Er blieb so plötzlich stehen, dass sie fast in ihn hineingerannt wäre."
0,„Warte hier.“
0,Vorsichtig ging er weiter.
0,Sie lief hinter ihm her und packte ihn am Arm.
0,„Oh nein.
0,"Weißt du, was für Tiere hier in diesem Dschungel rumlaufen?“"
0,"„Ja, das weiß ich.“"
0,Rick stieß ihre Hand weg.
0,"„Trotzdem kein Grund, hier rumzuschreien.“"
0,Ohne ein weiteres Wort verschwand er im Dickicht.
0,"Nervös lauschte Megan auf die bedrohlichen Geräusche, die durch die Dunkelheit klangen."
0,"Sie war kurz davor, die Fassung zu verlieren, als Rick mit einem Rucksack und einer Machete in der Hand zurückkehrte."
0,„Lass uns weitergehen.
0,Wir müssen bis Sonnenaufgang weit genug weg sein.“
0,„Hast du zufällig etwas zu essen das drin?“
0,"Schweigend griff er in den Rucksack und holte einen in Silberfolie eingewickelten Riegel heraus, nach dem Megan gierig griff."
0,"Rick bekam ein schlechtes Gewissen, als er sah, wie Megan das Essen in sich hineinschlang."
0,"„Himmel, Meg, wann hast du zuletzt etwas gegessen?“"
0,"Achselzuckend und kauend hob sie einen Finger, bevor sie schluckte."
0,Er reichte ihr eine Flasche Wasser.
0,"„Brauchst du eine Pause?“, fragte er."
0,Die Frage klang härter als beabsichtigt.
0,Megan hob das Kinn.
0,„Ich schaffe es schon.“
0,Mit prüfendem Blick musterte Rick sie.
0,"Und fragte sich, was sich sonst noch alles an ihr verändert hatte."
0,"Die Megan O‘Toole, die er vor Jahren kennengelernt hatte, war nett, rücksichtsvoll und lustig gewesen - und ganz schön verwöhnt, wenn man ehrlich war."
0,Man konnte es ihrem Vater oder ihr nicht einmal verübeln.
0,"Wenn er selbst Familie hätte, würde er ebenfalls alles tun, um sie glücklich zu machen."
0,Aber hatte eine Woche in den Händen ihrer Kidnapper Megan tatsächlich derart verändert?
0,"Unwahrscheinlich, dachte Rick, bevor er sich wieder den drängenderen Problemen zuwandte."
0,"Er konnte nur hoffen, dass die Entführer die Explosionen nicht überlebt hatten."
0,Aber er wollte kein Risiko eingehen.
1,"Stundenlang marschierten sie schwitzend durch den Dschungel, bis endlich die Dämmerung anbrach."
0,Allerdings drang kaum Sonnenlicht durch das dichte Blattwerk der Bäume.
0,"„Wohin genau gehen wir eigentlich?“, fragte Megan erschöpft."
0,„Willst du es genau wissen?
0,Zwölf Grad in südwestliche Richtung.“
0,Hinter seinem Rücken verzog Megan das Gesicht.
0,Besserwisser.
0,„Wären wir da oben nicht besser aufgehoben?“
0,Sie deutete zu den Bergen.
0,„Von dort könnten wir besser sehen.“
0,"„Da oben wird Mohn angebaut, und wenn du nicht auch noch gegen Drogenbosse kämpfen willst …“ Er ließ den Rest des Satzes in der Luft schweben."
0,„Haben sie ein Badezimmer?
0,Das könnte meine Entscheidung maßgeblich beeinflussen.“
0,Rick drehte sich zu ihr um.
0,"Dann stieß er einen gequälten Seufzer aus, hob die Machete und mähte ein kleines Stück Dickicht nieder."
0,„Geh da rein.“
0,Sie starrte auf die winzige Lichtung.
0,„Mein eigenes Boudoir.
0,Wie nett.“
0,Mit einem majestätischen Nicken verschwand Megan hinter dem Gebüsch.
0,Rick trank einen Schluck Wasser und wartete.
0,Und wartete.
0,„Da drinnen gibt es weder Spiegel noch Parfum.
0,"Jetzt komm schon, Miss O‘Toole.“"
0,Einige Minuten später trat Megan wieder zwischen den Lianen hervor.
0,"Sie hatte das rote Haar mit den Fingern gekämmt, die schmutzige Kleidung zurechtgerückt und glatt gestrichen."
0,Ein einzelner Sonnenstrahl drang durch das Blätterdach und erhellte ihr Gesicht.
0,"Verdammt, dachte Rick, sie ist noch immer wunderschön."
0,"Das Verlangen, sie zu küssen, überkam ihn mit fast schmerzhafter Macht, doch er wehrte sich dagegen."
0,"Es war ihn schon einmal teuer zu stehen gekommen, dass er ihretwegen den Kopf verloren hatte."
0,"So dumm, es noch einmal geschehen zu lassen, war er nun doch nicht."
0,"„Endlich fertig?“, fragte er ungeduldig."
0,"„Ja, aber die Toilettenfrau muss noch ihr Trinkgeld bekommen.“"
0,Er verzog das Gesicht und schüttelte den Kopf.
1,Ricks Energie schien unerschöpflich.
0,"Megan bewunderte die Kraft, mit der seine langen Beine Kilometer um Kilometer zurücklegten."
0,"Obwohl sie Mühe hatte, mit ihm Schritt zu halten, folgte sie ihm in blindem Vertrauen."
0,"Mit seiner Kleidung, seinem dunklen Haar, das von einem schwarzen Stirnband zurückgehalten wurde, und der Tarnfarbe im Gesicht passte er perfekt hier in den Dschungel."
0,"Bevor er ihr Leibwächter geworden war, hatte er bei der Marine gedient."
0,Und er war ihr Freund gewesen.
0,"Dass er das jetzt nicht mehr war, schmerzte wie eine Wunde, die nicht heilen wollte."
0,"In der Nacht, in der Megan in seinen Armen gelegen hatte, hatte jemand einen Anschlag auf ihr Leben verübt."
0,"Fast jede Nacht erinnerte sie sich daran, wie Rick sie beschützt hatte, indem er die Kugel, die für sie bestimmt war, abgefangen hatte."
0,"Sie war mit einem Streifschuss davongekommen, doch Rick war es trotz seiner ernsteren Verwundung gelungen, die Angreifer zu entwaffnen."
