1,"Zwei Männer des Gesetzes treffen fast gleichzeitig im berüchtigten Sandy Creek ein: der Richter Gately, der sich einen ruhigeren Wirkungskreis als das wilde El Paso gewünscht hat, und der Ex-Marshal Mitch Carson, der seinen alten Freund, den Townmarshal Jim O´Connell, besuchen will."
0,Doch dieser wurde eine Woche zuvor hinterrücks erschossen.
0,"So kommt Mitch Carson eigentlich wie gerufen, um die Nachfolge seines Freundes anzutreten."
0,"Richter Gately will nichts anderes, als dem Gesetz zu dienen."
0,"Townmarshal Carson will das natürlich auch, aber da er eingesehen hat, dass zuerst eine Ordnung da sein muss, bevor das Gesetz Anerkennung findet, schafft er diese Ordnung auf die einzig mögliche Art: mit rauer Hand."
0,"Als ein Revolverkiller nach einem klaren Mord von den eingeschüchterten Geschworenen freigesprochen wird, will Richter Gately schon resigniert abdanken – doch dann lässt er Mitch Carson freie Hand ... Dreihundert Yards trennen Mitchell Carson noch von den Gebäuden der Station, aber dreihundert Yards sind eine lange Strecke, wenn man zuvor schon acht Meilen zu Fuß zurückgelegt hat, mit hochhackigen Stiefeln an den Füßen, die nicht für einen Fußmarsch geschaffen sind."
0,"Mitch Carson bewegt sich dennoch geschmeidig, und wenn er ein verhaltenes Tempo anschlägt, so tut er es nur aus Rücksicht auf das hinkende Pferd, das ihm mühsam folgt."
0,"»Komm, alter Junge«, murmelt er und wendet sich zu seinem Gefährten um, »die Schinderei hat gleich ein Ende."
0,Da drüben gibt es einen kühlen Stall für dich.
0,"Ah, du wirst eine längere Pause brauchen, Amigo."
0,Mit diesen verdammten Prieto-Stacheln ist nicht zu spaßen.«
0,"Mitleidig betrachtet er das Tier, das den linken Vorderhuf merklich schont und sich fast nur noch auf drei Beinen vorwärtsbewegt."
0,"Noch einmal beschleunigt es seine Gangart, aber als sie schließlich den geräumigen Hof der Station erreichen, bleibt es zitternd stehen."
0,"»Komm her, hombre!«, ruft Mitch Carson einem Stallknecht zu, der im Schatten eines Vordachs herumlungert."
0,"Der Bursche zeigt wenig Lust zur Eile, doch im gleichen Moment taucht vor dem Hauptgebäude der Station ein breiter, zuverlässig wirkender Mann mit krausem grauem Haar auf, wirft einen drohenden Blick auf den Mann, und dann sieht sich Mitch gleich zwei Helfern gegenüber."
0,"»Was kann ich für Sie tun, Mister?«, fragt der Graukopf, sieht den emporgezogenen Vorderhuf des Pferdes und schnauzt im selben Atemzug den Stallmann an: »Siehst du denn nicht, dass der Gaul lahmt, Higgins?"
0,"Los, nimm ihm den Sattel ab!«"
0,"»Danke, Mister«, entgegnet Mitch."
0,"»Es war ein verdammter Prieto-Dorn, den sich Bayo eingetreten hat.«"
0,Das zerknitterte Gesicht des Graukopfs verzieht sich sorgenvoll.
0,"»Prieto-Dorn, he?«, schnauft er."
0,"»Das wird seine Zeit dauern, ehe das Teufelszeug herausgeeitert ist.«"
0,Mitch Carson bestätigt diese Ansicht durch ein Nicken.
0,»Können Sie Bayo solange hierbehalten?«
0,"»Yeah, das lässt sich machen."
0,"Aber Sie werden ein anderes Pferd haben wollen, Mister, und da muss ich Sie enttäuschen.«"
0,"»Das ist Pech, aber wir können es später besprechen, wenn der Hengst versorgt ist."
0,"Haben Sie eine Schaufel Salz und eine Zinkwanne mit Wasser übrig, Mister?«"
0,"»Sie scheinen etwas davon zu verstehen«, gibt der Graukopf anerkennend zurück."
