1,"
Outside, the night was cold and wet, but in the small living room the curtains were closed and the
fire burned brightly."
0,"Father and son were playing chess; the father, whose ideas about the game
involved some very unusual moves, putting his king into such sharp and unnecessary danger that it
even brought comment from the white-haired old lady knitting quietly by the fire."
0,"“Listen to the wind,” said Mr. White who, having seen a mistake that could cost him the game after
it was too late, was trying to stop his son from seeing it."
0,"“I’m listening,” said the son, seriously studying the board as he stretched out his hand."
0,"“Check.”
"
1,"“I should hardly think that he’ll come tonight,” said his father, with his hand held in the air over the
board."
0,"“Mate,” replied the son."
0,"“That’s the worst of living so far out,” cried Mr. White with sudden and unexpected violence; “Of
all the awful out of the way places to live in, this is the worst."
0,"Can’t walk on the footpath without
getting stuck in the mud, and the road’s a river."
0,I don’t know what the people are thinking about.
0,"I suppose they think it doesn’t matter because only two houses in the road have people in them.”
"
0,"“Never mind, dear,” said his wife calmly; “perhaps you’ll win the next one.”"
0,"Mr. White looked up sharply, just in time to see a knowing look between mother and son."
0,"The
words died away on his lips, and he hid a guilty smile in his thin grey beard."
0,"“There he is,” said Herbert White as the gate banged shut loudly and heavy footsteps came toward
the door."
0,"The old man rose quickly and opening the door, was heard telling the new arrival how sorry he was
for his recent loss."
0,"The new arrival talked about his sadness, so that Mrs. White said, “Tut, tut!” and
coughed gently as her husband entered the room followed by a tall, heavy built, strong-looking
man, whose skin had the healthy reddish colour associated with outdoor life and whose eyes
showed that he could be a dangerous enemy."
0,"“Sergeant-Major Morris,” he said, introducing him to his wife and his son, Herbert."
0,"The Sergeant-Major shook hands and, taking the offered seat by the fire, watched with satisfaction
as Mr. White got out whiskey and glasses."
0,After the third glass his eyes got brighter and he began to talk.
0,"The little family circle listened with
growing interest to this visitor from distant parts, as he squared his broad shoulders in the chair and
spoke of wild scenes and brave acts; of wars and strange peoples."
0,"“Twenty-one years of it,” said Mr. White, looking at his wife and son."
0,"“When he went away he was
a thin young man."
0,"Now look at him.”
"
0,“He doesn’t look to have taken much harm.” said Mrs. White politely.
0,"“I’d like to go to India myself,” said the old man, just to look around a bit, you know.”
"
0,"“Better where you are,” said the Sergeant-Major, shaking his head."
0,"He put down the empty glass
and sighing softly, shook it again."
0,"“I should like to see those old temples and fakirs and the street entertainers,” said the old man."
0,"“What was that that you started telling me the other day about a monkey’s paw or something,
Morris?”
"
0,“Nothing.” said the soldier quickly.
0,"“At least, nothing worth hearing.”
"
0,“Monkey’s paw?” said Mrs. White curiously.
0,"“Well, it’s just a bit of what you might call magic, perhaps,” said the Sergeant-Major, without first
stopping to think."
0,His three listeners leaned forward excitedly.
0,"Deep in thought, the visitor put his empty glass to his
lips and then set it down again."
0,Mr. White filled it for him again.
0,"“To look at it,” said the Sergeant-Major, feeling about in his pocket, “it’s just an ordinary little paw,
dried to a mummy.”
He took something out of his pocket and held it out for them."
0,"Mrs. White drew back with a look of
disgust, but her son, taking it, examined it curiously."
0,"“And what is there special about it?” asked Mr. White as he took it from his son, and having
examined it, placed it upon the table."
0,"“It had a spell put on it by an old fakir,” said the Sergeant-Major, “a very holy man."
0,"He wanted to
show that fate ruled people’s lives, and that those who tried to change it would be sorry."
0,"He put a
spell on it so that three different men could each have three wishes from it.”
"
0,The way he told the story showed that he truly believed it and his listeners became aware that their light laughter was out of place and had hurt him a little.
0,"“Well, why don’t you have three, sir?” said Herbert, cleverly."
0,The soldier looked at him the way that the middle aged usually look at disrespectful youth.
0,"“I
have,” he said quietly, and his face whitened."
0,“And did you really have the three wishes granted?” asked Mrs. White.
0,"“I did,” said the Sergeant-Major, and his glass tapped against his strong teeth."
0,“And has anybody else wished?” continued the old lady.
0,“The first man had his three wishes.
0,"Yes,” was the reply, “I don’t know what the first two were, but
the third was for death."
0,"That’s how I got the paw.”
His voice was so serious that the group fell quiet."
0,"“If you’ve had your three wishes it’s no good to you now then Morris,” said the old man at last."
0,"“What do you keep it for?”
"
0,The soldier shook his head.
0,"“Fancy I suppose,” he said slowly."
0,"“I did have some idea of selling it,
but I don’t think I will."
0,It has caused me enough trouble already.
0,"Besides, people won’t buy."
0,"They
think it’s just a story, some of them; and those who do think anything of it want to try it first and
pay me afterward.”

"
0,"“If you could have another three wishes,” said the old man, watching him carefully, “would you have them?”"
0,"“I don’t know,” said the other."
0,"“I don’t know.”
"
0,"He took the paw, and holding it between his front finger and thumb, suddenly threw it upon the fire."
0,"Mr. White, with a slight cry, quickly bent down and took it off."
0,"“Better let it burn,” said the soldier sadly, but in a way that let them know he believed it to be true."
0,"“If you don’t want it Morris,” said the other, “give it to me.”
"
0,“I won’t.” said his friend with stubborn determination.
0,“I threw it on the fire.
0,"If you keep it, don’t
hold me responsible for what happens."
0,"Throw it on the fire like a sensible man.”
"
0,The other shook his head and examined his possession closely.
0,“How do you do it?” he asked.
0,"“Hold it up in your right hand, and state your wish out loud so that you can be heard,” said the
Sergeant-Major, “But I warn you of what might happen.”
"
0,"“Sounds like the ‘Arabian Nights’”, said Mrs. White, as she rose and began to set the dinner."
0,"“Don’t
you think you might wish for four pairs of hands for me.”
Her husband drew the talisman from his pocket, and all three laughed loudly as the Sergeant-Major,
with a look of alarm on his face, caught him by the arm."
0,"“If you must wish,” he demanded, “Wish for something sensible.”
"
0,"Mr. White dropped it back in his pocket, and placing chairs, motioned his friend to the table."
1,"In the
business of dinner the talisman was partly forgotten, and afterward the three sat fascinated as the
listened to more of the soldier’s adventures in India."
0,"“If the tale about the monkey’s paw is not more truthful than those he has been telling us,” said
Herbert, as the door closed behind their guest, just in time to catch the last train, “we shan’t make
much out of it.”
"
0,"“Did you give anything for it, father?” asked Mrs. White, watching her husband closely."
0,"“A little,” said he, colouring slightly, “He didn’t want it, but I made him take it."
0,"And he pressed me
again to throw it away.”
"
0,"“Not likely!” said Herbert, with pretended horror."
0,"“Why, we’re going to be rich, and famous, and
happy.” 
"
0,"Smiling, he said, “Wish to be a king, father, to begin with; then mother can’t complain all the time.”"
0,"He ran quickly around the table, chased by the laughing Mrs White armed with a piece of cloth."
0,Mr. White took the paw from his pocket and eyed it doubtfully.
0,"“I don’t know what to wish for, and
that’s a fact,” he said slowly."
0,"“It seems to me I’ve got all I want.”
"
0,"“If you only paid off the house, you’d be quite happy, wouldn’t you!” said Herbert, with his hand on his shoulder."
0,"“Well, wish for two hundred pounds, then; that’ll just do it.”
"
0,"His father, smiling and with an embarrassed look for his foolishness in believing the soldier’s story, held up the talisman."
