1,"The girl was one of those pretty and charming young creatures who sometimes are born, as if by a slip of fate, into a family of clerks."
0,"She had no dowry, no expectations, no way of being known, understood, loved, married by any rich and distinguished man; so she let herself be married to a little clerk of the Ministry of Public Instruction."
0,"She dressed plainly because she could not dress well, but she was unhappy as if she had really fallen from a higher station; since with women there is neither caste nor rank, for beauty, grace and charm take the place of family and birth."
0,"Natural ingenuity, instinct for what is elegant, a supple mind are their sole hierarchy, and often make of women of the people the equals of the very greatest ladies."
0,"Mathilde suffered ceaselessly, feeling herself born to enjoy all delicacies and all luxuries."
0,"She was distressed at the poverty of her dwelling, at the bareness of the walls, at the shabby chairs, the ugliness of the curtains."
0,"All those things, of which another woman of her rank would never even have been conscious, tortured her and made her angry."
0,The sight of the little Breton peasant who did her humble housework aroused in her despairing regrets and bewildering dreams.
0,"She thought of silent antechambers hung with Oriental tapestry, illumined by tall bronze candelabra, and of two great footmen in knee breeches who sleep in the big armchairs, made drowsy by the oppressive heat of the stove."
0,"She thought of long reception halls hung with ancient silk, of the dainty cabinets containing priceless curiosities and of the little coquettish perfumed reception rooms made for chatting at five o'clock with intimate friends, with men famous and sought after, whom all women envy and whose attention they all desire."
1,"When she sat down to dinner, before the round table covered with a tablecloth in use three days, opposite her husband, who uncovered the soup tureen and declared with a delighted air, ""Ah, the good soup!"
0,"I don't know anything better than that,"" she thought of dainty dinners, of shining silverware, of tapestry that peopled the walls with ancient personages and with strange birds flying in the midst of a fairy forest; and she thought of delicious dishes served on marvellous plates and of the whispered gallantries to which you listen with a sphinxlike smile while you are eating the pink meat of a trout or the wings of a quail."
0,"She had no gowns, no jewels, nothing."
0,And she loved nothing but that.
0,She felt made for that.
0,"She would have liked so much to please, to be envied, to be charming, to be sought after."
0,"She had a friend, a former schoolmate at the convent, who was rich, and whom she did not like to go to see any more because she felt so sad when she came home."
1,But one evening her husband reached home with a triumphant air and holding a large envelope in his hand.
0,"""There,"" said he, ""there is something for you."""
0,She tore the paper quickly and drew out a printed card which bore these words:
0,"The Minister of Public Instruction and Madame Georges Ramponneau request the honor of M. and Madame Loisel's company at the palace of the Ministry on Monday evening, January 18th."
0,"Instead of being delighted, as her husband had hoped, she threw the invitation on the table crossly, muttering:"
0,"""What do you wish me to do with that?"""
0,"""Why, my dear, I thought you would be glad."
0,"You never go out, and this is such a fine opportunity."
0,I had great trouble to get it.
0,"Every one wants to go; it is very select, and they are not giving many invitations to clerks."
0,"The whole official world will be there."""
0,She looked at him with an irritated glance and said impatiently:
0,"""And what do you wish me to put on my back?"""
0,He had not thought of that.
0,He stammered:
0,"""Why, the gown you go to the theatre in."
0,"It looks very well to me."""
0,"He stopped, distracted, seeing that his wife was weeping."
0,Two great tears ran slowly from the corners of her eyes toward the corners of her mouth.
0,"""What's the matter?"
0,"What's the matter?"""
0,he answered.
0,"By a violent effort she conquered her grief and replied in a calm voice, while she wiped her wet cheeks:"
0,"""Nothing."
0,"Only I have no gown, and, therefore, I can't go to this ball."
0,"Give your card to some colleague whose wife is better equipped than I am."""
0,He was in despair.
0,He resumed:.
0,"""Come, let us see, Mathilde"
0,"How much would it cost, a suitable gown, which you could use on other occasions--something very simple?"""
0,"She reflected several seconds, making her calculations and wondering also what sum she could ask without drawing on herself an immediate refusal and a frightened exclamation from the economical clerk."
0,Finally she replied hesitating:
0,"""I don't know exactly, but I think I could manage it with four hundred francs."""
0,"He grew a little pale, because he was laying aside just that amount to buy a gun and treat himself to a little shooting next summer on the plain of Nanterre, with several friends who went to shoot larks there of a Sunday."
0,But he said:
0,"""Very well."
0,I will give you four hundred francs.
0,"And try to have a pretty gown."""
1,"The day of the ball drew near and Madame Loisel seemed sad, uneasy, anxious."
0,"Her frock was ready, however."
0,Her husband said to her one evening:
0,"""What is the matter?"
0,"Come, you have seemed very queer these last three days."""
0,And she answered:
0,"""It annoys me not to have a single piece of jewelry, not a single ornament, nothing to put on."
0,I shall look poverty-stricken.
0,"I would almost rather not go at all."""
0,"""You might wear natural flowers,"" said her husband."
0,"""They're very stylish at this time of year."
0,"For ten francs you can get two or three magnificent roses."""
0,She was not convinced.
0,"""No; there's nothing more humiliating than to look poor among other women who are rich."""
0,"""How stupid you are!"""
0,her husband cried.
0,"""Go look up your friend, Madame Forestier, and ask her to lend you some jewels."
0,"You're intimate enough with her to do that."""
0,She uttered a cry of joy:
0,"""True!"
0,"I never thought of it."""
1,The next day she went to her friend and told her of her distress.
0,"Madame Forestier went to a wardrobe with a mirror, took out a large jewel box, brought it back, opened it and said to Madame Loisel:"
