1,"Here is Edward Bear, coming downstairs now, bump, bump, bump, on the back of his head, behind Christopher Robin."
0,"It is, as far as he knows, the only way of coming downstairs, but sometimes he feels that there really is another way, if only he could stop bumping for a moment and think of it."
0,And then he feels that perhaps there isn't.
1,"Anyhow, here he is at the bottom, and ready to be introduced to you."
0,Winnie-the-Pooh.
0,"When I first heard his name, I said, just as you are going to say, ""But I thought he was a boy?"""
0,"""So did I,"" said Christopher Robin."
0,"""Then you can't call him Winnie?"""
0,"""I don't."""
0,"""But you said——"""
0,"""He's Winnie-ther-Pooh."
0,"Don't you know what 'ther' means?"""
0,"""Ah, yes, now I do,"" I said quickly; and I hope you do too, because it is all the explanation you are going to get."
0,"Sometimes Winnie-the-Pooh likes a game of some sort when he comes downstairs, and sometimes he likes to sit quietly in front of the fire and listen to a story."
0,"This evening——

""What about a story?"" said Christopher Robin."
0,"""What about a story?"" I said."
0,"""Could you very sweetly tell Winnie-the-Pooh one?"""
0,"""I suppose I could,"" I said."
0,"""What sort of stories does he like?"""
0,"""About himself."
0,"Because he's that sort of Bear."""
0,"""Oh, I see."""
0,"""So could you very sweetly?"""
0,"""I'll try,"" I said."
0,So I tried.
1,"Once upon a time, a very long time ago now, about last Friday, Winnie-the-Pooh lived in a forest all by himself under the name of Sanders."
0,"(""What does 'under the name' mean?"" asked Christopher Robin."
0,"""It means he had the name over the door in gold letters, and lived under it."""
0,"""Winnie-the-Pooh wasn't quite sure,"" said Christopher Robin."
0,"""Now I am,"" said a growly voice."
0,"""Then I will go on,"" said I.)"
0,"One day when he was out walking, he came to an open place in the middle of the forest, and in the middle of this place was a large oak-tree, and, from the top of the tree, there came a loud buzzing-noise."
0,"Winnie-the-Pooh sat down at the foot of the tree, put his head between his paws and began to think."
0,"First of all he said to himself: ""That buzzing-noise means something."
0,"You don't get a buzzing-noise like that, just buzzing and buzzing, without its meaning something."
0,"If there's a buzzing-noise, somebody's making a buzzing-noise, and the only reason for making a buzzing-noise that I know of is because you're a bee."""
0,"Then he thought another long time, and said: ""And the only reason for being a bee that I know of is making honey."""
0,"And then he got up, and said: ""And the only reason for making honey is so as I can eat it."""
0,So he began to climb the tree.
0,"He climbed and he climbed and he climbed, and as he climbed he sang a little song to himself."
0,It went like this:
0,Isn't it funny how a bear likes honey?
0,Buzz!
0,Buzz!
0,I wonder why he does?
0,Then he climbed a little further ... and a little further ... and then just a little further.
0,By that time he had thought of another song.
0,"It's a very funny thought that, if Bears were Bees,
They'd build their nests at the bottom of trees."
0,"And that being so (if the Bees were Bears),
We shouldn't have to climb up all these stairs."
0,"He was getting rather tired by this time, so that is why he sang a Complaining Song."
0,"He was nearly there now, and if he just stood on that branch ..."
0,Crack!
0,"""Oh, help!"""
0,"said Pooh, as he dropped ten feet on the branch below him."
0,"""If only I hadn't——"" he said, as he bounced twenty feet on to the next branch."
0,"""You see, what I meant to do,"" he explained, as he turned head-over-heels, and crashed on to another branch thirty feet below, ""what I meant to do——"""
0,"""Of course, it was rather——"" he admitted, as he slithered very quickly through the next six branches."
0,"""It all comes, I suppose,"" he decided, as he said good-bye to the last branch, spun round three times, and flew gracefully into a gorse-bush, ""it all comes of liking honey so much."
0,"Oh, help!"""
0,"He crawled out of the gorse-bush, brushed the prickles from his nose, and began to think again."
0,And the first person he thought of was Christopher Robin.
0,"(""Was that me?"" said Christopher Robin in an awed voice, hardly daring to believe it."
0,"""That was you."""
0,"Christopher Robin said nothing, but his eyes got larger and larger, and his face got pinker and pinker.)"
0,"So Winnie-the-Pooh went round to his friend Christopher Robin, who lived behind a green door in another part of the forest."
0,"""Good morning, Christopher Robin,"" he said."
0,"""Good morning, Winnie-ther-Pooh,"" said you."
0,"""I wonder if you've got such a thing as a balloon about you?"""
0,"""A balloon?"""
0,"""Yes, I just said to myself coming along:"
0,I wonder if Christopher Robin has such a thing as a balloon about him?'
0,"I just said it to myself, thinking of balloons, and wondering."""
0,"""What do you want a balloon for?"" you said."
0,"Winnie-the-Pooh looked round to see that nobody was listening, put his paw to his mouth, and said in a deep whisper: ""Honey!"""
0,"""But you don't get honey with balloons!"""
0,"""I do,"" said Pooh."
0,"Well, it just happened that you had been to a party the day before at the house of your friend Piglet, and you had balloons at the party."
0,"You had had a big green balloon; and one of Rabbit's relations had had a big blue one, and had left it behind, being really too young to go to a party at all; and so you had brought the green one and the blue one home with you."
0,"""Which one would you like?"" you asked Pooh."
0,He put his head between his paws and thought very carefully.
0,"""It's like this,"" he said."
0,"""When you go after honey with a balloon, the great thing is not to let the bees know you're coming."
0,"Now, if you have a green balloon, they might think you were only part of the tree, and not notice you, and, if you have a blue balloon, they might think you were only part of the sky, and not notice you, and the question is: Which is most likely?"""
0,"""Wouldn't they notice you underneath the balloon?"" you asked."
0,"""They might or they might not,"" said Winnie-the-Pooh."
0,"""You never can tell with bees."""
0,"He thought for a moment and said: ""I shall try to look like a small black cloud."
0,"That will deceive them."""
0,"""Then you had better have the blue balloon,"" you said; and so it was decided."
1,"Well, you both went out with the blue balloon, and you took your gun with you, just in case, as you always did, and Winnie-the-Pooh went to a very muddy place that he knew of, and rolled and rolled until he was black all over; "
0,"and then, when the balloon was blown up as big as big, and you and Pooh were both holding on to the string, you let go suddenly, and Pooh Bear floated gracefully up into the sky, and stayed there—level with the top of the tree and about twenty feet away from it."
0,"""Hooray!"" you shouted."
0,"""Isn't that fine?"""
0,shouted Winnie-the-Pooh down to you.
0,"""What do I look like?"""
0,"""You look like a Bear holding on to a balloon,"" you said."
0,"""Not,"" said Pooh anxiously, ""—not like a small black cloud in a blue sky?"""
0,"""Not very much."""
0,"""Ah, well, perhaps from up here it looks different."
0,"And, as I say, you never can tell with bees."""
0,"There was no wind to blow him nearer to the tree, so there he stayed."
0,"He could see the honey, he could smell the honey, but he couldn't quite reach the honey."
0,After a little while he called down to you.
0,"""Christopher Robin!"" he said in a loud whisper."
0,"""Hallo!"""
0,"""I think the bees suspect something!"""
0,"""What sort of thing?"""
0,"""I don't know."
0,"But something tells me that they're suspicious!"""
0,"""Perhaps they think that you're after their honey."""
0,"""It may be that."
0,"You never can tell with bees."""
0,"There was another little silence, and then he called down to you again."
0,"""Christopher Robin!"""
0,"""Yes?"""
0,"""Have you an umbrella in your house?"""
0,"""I think so."""
0,"""I wish you would bring it out here, and walk up and down with it, and look up at me every now and then, and say 'Tut-tut, it looks like rain.'"
0,"I think, if you did that, it would help the deception which we are practising on these bees."""
0,"Well, you laughed to yourself, ""Silly old Bear!"""
0,"But you didn't say it aloud because you were so fond of him, and you went home for your umbrella."
1,"""Oh, there you are!"" called down Winnie-the-Pooh, as soon as you got back to the tree."
0,"""I was beginning to get anxious."
0,"I have discovered that the bees are now definitely Suspicious."""
0,"""Shall I put my umbrella up?"" you said."
0,"""Yes, but wait a moment."
0,We must be practical.
0,The important bee to deceive is the Queen Bee.
0,"Can you see which is the Queen Bee from down there?"""
0,"""No."""
0,"""A pity."
0,"Well, now, if you walk up and down with your umbrella, saying, 'Tut-tut, it looks like rain,' I shall do what I can by singing a little Cloud Song, such as a cloud might sing...."
0,"Go!"""
0,"So, while you walked up and down and wondered if it would rain, Winnie-the-Pooh sang this song:"
0,How sweet to be a Cloud Floating in the Blue!
0,"Every little cloud
Always sings aloud."
0,"""How sweet to be a Cloud
Floating in the Blue!"""
0,"It makes him very proud
To be a little cloud."
0,The bees were still buzzing as suspiciously as ever.
0,"Some of them, indeed, left their nests and flew all round the cloud as it began the second verse of this song, and one bee sat down on the nose of the cloud for a moment, and then got up again."
0,"""Christopher—ow!—Robin,"" called out the cloud."
0,"""Yes?"""
0,"""I have just been thinking, and I have come to a very important decision."
0,"These are the wrong sort of bees."""
0,"""Are they?"""
0,"""Quite the wrong sort."
0,"So I should think they would make the wrong sort of honey, shouldn't you?"""
0,"""Would they?"""
0,"""Yes."
0,"So I think I shall come down."""
0,"""How?"" asked you."
0,Winnie-the-Pooh hadn't thought about this.
0,"If he let go of the string, he would fall—bump—and he didn't like the idea of that."
0,"So he thought for a long time, and then he said:"
0,"""Christopher Robin, you must shoot the balloon with your gun."
0,"Have you got your gun?"""
0,"""Of course I have,"" you said."
0,"""But if I do that, it will spoil the balloon,"" you said."
0,"""But if you don't,"" said Pooh, ""I shall have to let go, and that would spoil me."""
0,"When he put it like this, you saw how it was, and you aimed very carefully at the balloon, and fired."
0,"""Ow!"" said Pooh."
0,"""Did I miss?"" you asked."
0,"""You didn't exactly miss,"" said Pooh, ""but you missed the balloon."""
0,"""I'm so sorry,"" you said, and you fired again, and this time you hit the balloon, and the air came slowly out, and Winnie-the-Pooh floated down to the ground."
0,"But his arms were so stiff from holding on to the string of the balloon all that time that they stayed up straight in the air for more than a week, and whenever a fly came and settled on his nose he had to blow it off."
0,And I think—but I am not sure—that that is why he was always called Pooh.
1,"""Is that the end of the story?"" asked Christopher Robin."
0,"""That's the end of that one."
0,"There are others."""
0,"""About Pooh and Me?"""
0,"""And Piglet and Rabbit and all of you."
0,"Don't you remember?"""
0,"""I do remember, and then when I try to remember, I forget."""
0,"""That day when Pooh and Piglet tried to catch the Heffalump——"""
0,"""They didn't catch it, did they?"""
0,"""No."""
0,"""Pooh couldn't, because he hasn't any brain."
0,"Did I catch it?"""
0,"""Well, that comes into the story."""
0,Christopher Robin nodded.
0,"""I do remember,"" he said, ""only Pooh doesn't very well, so that's why he likes having it told to him again."
0,"Because then it's a real story and not just a remembering."""
0,"""That's just how I feel,"" I said."
0,"Christopher Robin gave a deep sigh, picked his Bear up by the leg, and walked off to the door, trailing Pooh behind him."
0,"At the door he turned and said, ""Coming to see me have my bath?"""
0,"""I might,"" I said."
0,"""I didn't hurt him when I shot him, did I?"""
0,"""Not a bit."""
0,"He nodded and went out, and in a moment I heard Winnie-the-Pooh—bump, bump, bump—going up the stairs behind him."
1,"Edward Bear, known to his friends as Winnie-the-Pooh, or Pooh for short, was walking through the forest one day, humming proudly to himself."
0,"He had made up a little hum that very morning, as he was doing his Stoutness Exercises in front of the glass: Tra-la-la, tra-la-la, as he stretched up as high as he could go, and then Tra-la-la, tra-la—oh, help!—la, as he tried to reach his toes."
0,"After breakfast he had said it over and over to himself until he had learnt it off by heart, and now he was humming it right through, properly."
0,It went like this:
0,"Tra-la-la, tra-la-la,."
0,"Tra-la-la, tra-la-la,"
0,Rum-tum-tiddle-um-tum
0,"Tiddle-iddle, tiddle-iddle,"
0,"Tiddle-iddle, tiddle-iddle,"
0,Rum-tum-tum-tiddle-um.
0,"Well, he was humming this hum to himself, and walking along gaily, wondering what everybody else was doing, and what it felt like, being somebody else, when suddenly he came to a sandy bank, and in the bank was a large hole."
0,"""Aha!"""
0,said Pooh.
0,(Rum-tum-tiddle-um-tum.)
0,"""If I know anything about anything, that hole means Rabbit,"" he said, ""and Rabbit means Company,"" he said, ""and Company means Food and Listening-to-Me-Humming and such like."
0,"Rum-tum-tum-tiddle-um."""
0,"So he bent down, put his head into the hole, and called out:"
0,"""Is anybody at home?"""
0,"There was a sudden scuffling noise from inside the hole, and then silence."
0,"""What I said was, 'Is anybody at home?'"" called out Pooh very loudly."
0,"""No!"" said a voice; and then added, ""You needn't shout so loud."
0,"I heard you quite well the first time."""
0,"""Bother!"" said Pooh."
0,"""Isn't there anybody here at all?"""
0,"""Nobody."""
0,"Winnie-the-Pooh took his head out of the hole, and thought for a little, and he thought to himself, ""There must be somebody there, because somebody must have said 'Nobody.'"""
0,"So he put his head back in the hole, and said:"
0,"""Hallo, Rabbit, isn't that you?"""
0,"""No,"" said Rabbit, in a different sort of voice this time."
0,"""But isn't that Rabbit's voice?"""
0,"""I don't think so,"" said Rabbit."
0,"""It isn't meant to be."""
0,said Pooh.
0,"He took his head out of the hole, and had another think, and then he put it back, and said:"
0,"""Well, could you very kindly tell me where Rabbit is?"""
0,"""He has gone to see his friend Pooh Bear, who is a great friend of his."""
0,"""But this is Me!"" said Bear, very much surprised."
0,"""What sort of Me?"""
0,"""Pooh Bear."""
0,"""Are you sure?"" said Rabbit, still more surprised."
0,"""Quite, quite sure,"" said Pooh."
0,"""Oh, well, then, come in."""
1,"So Pooh pushed and pushed and pushed his way through the hole, and at last he got in."
0,"""You were quite right,"" said Rabbit, looking at him all over."
0,"""It is you."
0,"Glad to see you."""
0,"""Who did you think it was?"""
0,"""Well, I wasn't sure."
0,You know how it is in the Forest.
0,One can't have anybody coming into one's house.
0,One has to be careful.
0,"What about a mouthful of something?"""
0,"Pooh always liked a little something at eleven o'clock in the morning, and he was very glad to see Rabbit getting out the plates and mugs; and when Rabbit said, ""Honey or condensed milk with your bread?"""
0,"he was so excited that he said, ""Both,"" and then, so as not to seem greedy, he added, ""But don't bother about the bread, please."""
0,"And for a long time after that he said nothing ... until at last, humming to himself in a rather sticky voice, he got up, shook Rabbit lovingly by the paw, and said that he must be going on."
0,"""Must you?"" said Rabbit politely."
0,"""Well,"" said Pooh, ""I could stay a little longer if it—if you——"" and he tried very hard to look in the direction of the larder."
0,"""As a matter of fact,"" said Rabbit, ""I was going out myself directly."""
0,"""Oh, well, then, I'll be going on."
0,"Good-bye."""
0,"""Well, good-bye, if you're sure you won't have any more."""
0,"""Is there any more?"" asked Pooh quickly."
0,"Rabbit took the covers off the dishes, and said, ""No, there wasn't."""
0,"""I thought not,"" said Pooh, nodding to himself."
0,"""Well, good-bye."
0,"I must be going on."""
0,So he started to climb out of the hole.
0,"He pulled with his front paws, and pushed with his back paws, and in a little while his nose was out in the open again ... and then his ears ... and then his front paws ... and then his shoulders ... and then——"
0,"""Oh, help!"" said Pooh."
0,"""I'd better go back."""
0,"""Oh, bother!"" said Pooh."
0,"""I shall have to go on."""
0,"""I can't do either!"" said Pooh."
0,"""Oh, help and bother!"""
0,"Now by this time Rabbit wanted to go for a walk too, and finding the front door full, he went out by the back door, and came round to Pooh, and looked at him."
0,"""Hallo, are you stuck?"" he asked."
0,"""N-no,"" said Pooh carelessly."
0,"""Just resting and thinking and humming to myself."""
0,"""Here, give us a paw."""
0,"Pooh Bear stretched out a paw, and Rabbit pulled and pulled and pulled...."
0,"""Ow!"" cried Pooh."
0,"""You're hurting!"""
0,"""The fact is,"" said Rabbit, ""you're stuck."""
0,"""It all comes,"" said Pooh crossly, ""of not having front doors big enough."""
0,"""It all comes,"" said Rabbit sternly, ""of eating too much."
0,"I thought at the time,"" said Rabbit, ""only I didn't like to say anything,"" said Rabbit, ""that one of us was eating too much,"" said Rabbit, ""and I knew it wasn't me,"" he said."
0,"""Well, well, I shall go and fetch Christopher Robin."""
1,"Christopher Robin lived at the other end of the Forest, and when he came back with Rabbit, and saw the front half of Pooh, he said, ""Silly old Bear,"" in such a loving voice that everybody felt quite hopeful again."
0,"""I was just beginning to think,"" said Bear, sniffing slightly, ""that Rabbit might never be able to use his front door again."
0,"And I should hate that,"" he said."
0,"""So should I,"" said Rabbit."
0,"""Use his front door again?"" said Christopher Robin."
0,"""Of course he'll use his front door again."""
0,"""Good,"" said Rabbit."
0,"""If we can't pull you out, Pooh, we might push you back."""
0,"Rabbit scratched his whiskers thoughtfully, and pointed out that, when once Pooh was pushed back, he was back, and of course nobody was more glad to see Pooh than he was, still there it was, some lived in trees and some lived underground, and——"
0,"""You mean I'd never get out?"" said Pooh."
0,"""I mean,"" said Rabbit, ""that having got so far, it seems a pity to waste it."""
0,Christopher Robin nodded.
0,"""Then there's only one thing to be done,"" he said."
0,"""We shall have to wait for you to get thin again."""
0,"""How long does getting thin take?"" asked Pooh anxiously."
0,"""About a week, I should think."""
0,"""But I can't stay here for a week!"""
0,"""You can stay here all right, silly old Bear."
0,"It's getting you out which is so difficult."""
0,"""We'll read to you,"" said Rabbit cheerfully."
0,"""And I hope it won't snow,"" he added."
0,"""And I say, old fellow, you're taking up a good deal of room in my house—do you mind if I use your back legs as a towel-horse?"
0,"Because, I mean, there they are—doing nothing—and it would be very convenient just to hang the towels on them."""
0,"""A week!"" said Pooh gloomily."
0,"""What about meals?"""
0,"""I'm afraid no meals,"" said Christopher Robin, ""because of getting thin quicker."
0,"But we will read to you."""
0,"Bear began to sigh, and then found he couldn't because he was so tightly stuck; and a tear rolled down his eye, as he said:"
0,"""Then would you read a Sustaining Book, such as would help and comfort a Wedged Bear in Great Tightness?"""
0,"So for a week Christopher Robin read that sort of book at the North end of Pooh, and Rabbit hung his washing on the South end ... and in between Bear felt himself getting slenderer and slenderer."
1,"And at the end of the week Christopher Robin said, ""Now!"""
0,"So he took hold of Pooh's front paws and Rabbit took hold of Christopher Robin, and all Rabbit's friends and relations took hold of Rabbit, and they all pulled together...."
0,"And for a long time Pooh only said ""Ow!"""
0,"And ""Oh!"""
0,"And then, all of a sudden, he said ""Pop!"" just as if a cork were coming out of a bottle."
0,And Christopher Robin and Rabbit and all Rabbit's friends and relations went head-over-heels backwards ... and on the top of them came Winnie-the-Pooh—free!
0,"So, with a nod of thanks to his friends, he went on with his walk through the forest, humming proudly to himself."
0,"But, Christopher Robin looked after him lovingly, and said to himself, ""Silly old Bear!"""
1,"The Piglet lived in a very grand house in the middle of a beech-tree, and the beech-tree was in the middle of the forest, and the Piglet lived in the middle of the house."
0,"Next to his house was a piece of broken board which had: ""TRESPASSERS W"" on it."
0,"When Christopher Robin asked the Piglet what it meant, he said it was his grandfather's name, and had been in the family for a long time, Christopher Robin said you couldn't be called Trespassers W, and Piglet said yes, you could, because his grandfather was, and it was short for Trespassers Will, which was short for Trespassers William."
0,"And his grandfather had had two names in case he lost one—Trespassers after an uncle, and William after Trespassers."
0,"""I've got two names,"" said Christopher Robin carelessly."
0,"""Well, there you are, that proves it,"" said Piglet."
1,"One fine winter's day when Piglet was brushing away the snow in front of his house, he happened to look up, and there was Winnie-the-Pooh."
0,"Pooh was walking round and round in a circle, thinking of something else, and when Piglet called to him, he just went on walking."
0,"""Hallo!"""
0,"said Piglet, ""what are you doing?"""
0,"""Hunting,"" said Pooh."
0,"""Hunting what?"""
0,"""Tracking something,"" said Winnie-the-Pooh very mysteriously."
0,"""Tracking what?"""
0,"said Piglet, coming closer."
0,"""That's just what I ask myself."
0,"I ask myself, What?"""
0,"""What do you think you'll answer?"""
0,"""I shall have to wait until I catch up with it,"" said Winnie-the-Pooh."
0,"""Now, look there."""
0,He pointed to the ground in front of him.
0,"""What do you see there?"""
0,"""Tracks,"" said Piglet."
0,"""Paw-marks."""
0,He gave a little squeak of excitement.
0,"""Oh, Pooh!"
0,"Do you think it's a—a—a Woozle?"""
0,"""It may be,"" said Pooh."
0,"""Sometimes it is, and sometimes it isn't."
0,"You never can tell with paw-marks."""
0,"With these few words he went on tracking, and Piglet, after watching him for a minute or two, ran after him."
0,"Winnie-the-Pooh had come to a sudden stop, and was bending over the tracks in a puzzled sort of way."
0,"""What's the matter?"" asked Piglet."
0,"""It's a very funny thing,"" said Bear, ""but there seem to be two animals now."
0,This—whatever-it-was—has been joined by another—whatever-it-is—and the two of them are now proceeding in company.
0,"Would you mind coming with me, Piglet, in case they turn out to be Hostile Animals?"""
